latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
12.747,103.812,322.8,2.2,1.4,2021-02-13,0655,A,50,6.0NRT,307.7,29.9,D
13.07,105.982,320.3,3.3,1.7,2021-02-13,0655,A,0,6.0NRT,301.3,49.3,D
13.075,105.89,329.3,3.3,1.7,2021-02-13,0655,A,77,6.0NRT,301.1,110.2,D
12.73,103.042,334.2,1.9,1.4,2021-02-13,0655,A,83,6.0NRT,313.6,42.6,D
13.067,105.975,326.8,3.3,1.7,2021-02-13,0655,A,0,6.0NRT,301.4,87.6,D
13.073,105.882,326,3.3,1.7,2021-02-13,0655,A,72,6.0NRT,299.8,90.8,D
12.834,102.804,331.4,1.9,1.3,2021-02-13,0655,A,81,6.0NRT,310.2,34.2,D
13.106,104.978,316.3,2.8,1.6,2021-02-13,0655,A,29,6.0NRT,303.1,26.6,D
12.895,102.754,327.8,1.9,1.3,2021-02-13,0655,A,52,6.0NRT,310,24.5,D
13.398,107.087,319.2,4.1,1.9,2021-02-13,0655,A,17,6.0NRT,304.3,39.6,D
13.349,106.619,321.9,3.8,1.8,2021-02-13,0655,A,55,6.0NRT,302.4,49.5,D
12.904,102.434,330.7,1.8,1.3,2021-02-13,0655,A,80,6.0NRT,305.4,43.1,D
12.902,102.418,318.5,1.8,1.3,2021-02-13,0655,A,46,6.0NRT,305.7,12.6,D
13.034,103.377,334.1,2.1,1.4,2021-02-13,0655,A,83,6.0NRT,310.5,55.5,D
13.4,106.34,321.2,3.6,1.8,2021-02-13,0655,A,31,6.0NRT,305.1,50.7,D
13.036,103.391,329.9,2.1,1.4,2021-02-13,0655,A,50,6.0NRT,310.7,42.6,D
13.034,103.372,327.1,2.1,1.4,2021-02-13,0655,A,70,6.0NRT,310.6,26.6,D
13.241,104.456,324,2.5,1.5,2021-02-13,0655,A,70,6.0NRT,306.1,47.6,D
13.333,105.123,324.7,2.9,1.6,2021-02-13,0655,A,66,6.0NRT,308.4,47.2,D
13.277,104.643,320.1,2.6,1.6,2021-02-13,0655,A,53,6.0NRT,301.9,36.2,D
13.582,107.176,316.5,4.2,1.9,2021-02-13,0655,A,46,6.0NRT,302,49.6,D
13.474,106.067,318.7,3.4,1.7,2021-02-13,0655,A,24,6.0NRT,304.4,39.5,D
13.322,105.116,324.4,2.9,1.6,2021-02-13,0655,A,63,6.0NRT,308.6,46.8,D
13.272,104.661,327,2.7,1.6,2021-02-13,0655,A,69,6.0NRT,302.5,63.5,D
13.591,107.206,315.7,4.2,1.9,2021-02-13,0655,A,30,6.0NRT,300.6,44.3,D
13.331,104.804,320.7,2.7,1.6,2021-02-13,0655,A,56,6.0NRT,304.6,27,D
13.539,106.116,320,3.5,1.8,2021-02-13,0655,A,27,6.0NRT,304.5,37.1,D
13.592,106.441,318.3,3.7,1.8,2021-02-13,0655,A,32,6.0NRT,301.8,35.4,D
13.384,104.648,322.2,2.7,1.6,2021-02-13,0655,A,24,6.0NRT,306.1,23.6,D
13.401,104.67,325.3,2.7,1.6,2021-02-13,0655,A,68,6.0NRT,307,38,D
13.388,104.642,323.2,2.7,1.6,2021-02-13,0655,A,63,6.0NRT,306.1,28.9,D
13.158,102.669,325.3,1.9,1.3,2021-02-13,0655,A,71,6.0NRT,311.1,16.2,D
13.404,104.665,327.2,2.7,1.6,2021-02-13,0655,A,74,6.0NRT,307.1,46.4,D
13.452,104.709,321.1,2.7,1.6,2021-02-13,0655,A,37,6.0NRT,306.7,26.8,D
13.679,106.565,318.8,3.8,1.8,2021-02-13,0655,A,36,6.0NRT,302.8,44.6,D
13.675,106.531,319.2,3.8,1.8,2021-02-13,0655,A,37,6.0NRT,302.2,44.9,D
13.513,104.982,320.5,2.8,1.6,2021-02-13,0655,A,48,6.0NRT,304.9,16.2,D
13.28,103.064,327.9,2,1.4,2021-02-13,0655,A,58,6.0NRT,311.9,24.8,D
13.284,103.056,326.8,2,1.4,2021-02-13,0655,A,42,6.0NRT,312.1,21.9,D
13.495,104.405,325,2.5,1.5,2021-02-13,0655,A,57,6.0NRT,309.3,23.4,D
13.331,103.031,327.3,2,1.4,2021-02-13,0655,A,74,6.0NRT,311.5,23.3,D
13.492,104.265,323.4,2.5,1.5,2021-02-13,0655,A,59,6.0NRT,306.3,29.2,D
13.638,104.624,326,2.7,1.6,2021-02-13,0655,A,66,6.0NRT,306.1,40.4,D
13.814,105.878,320.4,3.4,1.7,2021-02-13,0655,A,30,6.0NRT,300,46.1,D
12.947,99.056,324.7,1.1,1,2021-02-13,0655,A,75,6.0NRT,300.7,19.5,D
13.402,102.415,327.6,1.8,1.3,2021-02-13,0655,A,73,6.0NRT,312.3,21.2,D
13.843,106.024,329.9,3.4,1.7,2021-02-13,0655,A,68,6.0NRT,302.8,106.1,D
13.826,105.868,322.3,3.4,1.7,2021-02-13,0655,A,60,6.0NRT,299.8,64.5,D
13.475,102.819,326.1,1.9,1.4,2021-02-13,0655,A,71,6.0NRT,310.5,19.2,D
13.859,106.022,330.5,3.4,1.7,2021-02-13,0655,A,60,6.0NRT,302.7,112.6,D
13.48,102.557,326.4,1.8,1.3,2021-02-13,0655,A,55,6.0NRT,310.8,16.8,D
13.851,105.533,320.6,3.2,1.7,2021-02-13,0655,A,37,6.0NRT,302.1,34.8,D
13.593,103.367,329.6,2.1,1.4,2021-02-13,0655,A,77,6.0NRT,306.9,41.5,D
13.099,99.56,314.2,1.2,1.1,2021-02-13,0655,A,19,6.0NRT,300.9,6.6,D
13.51,102.605,333,1.9,1.3,2021-02-13,0655,A,76,6.0NRT,309.4,34.8,D
13.594,103.381,323.6,2.1,1.4,2021-02-13,0655,A,59,6.0NRT,306.5,19.5,D
13.592,103.362,325.7,2.1,1.4,2021-02-13,0655,A,71,6.0NRT,306.7,28.1,D
13.503,102.6,334.6,1.9,1.3,2021-02-13,0655,A,82,6.0NRT,310.8,40.8,D
13.515,102.598,326.9,1.9,1.3,2021-02-13,0655,A,45,6.0NRT,308.3,16.8,D
13.513,102.581,331.9,1.8,1.3,2021-02-13,0655,A,79,6.0NRT,311.2,31.8,D
13.945,105.85,322.3,3.4,1.7,2021-02-13,0655,A,61,6.0NRT,303.9,62.8,D
13.774,104.353,330.2,2.5,1.5,2021-02-13,0655,A,78,6.0NRT,310.4,54.4,D
13.712,103.714,321.9,2.3,1.5,2021-02-13,0655,A,61,6.0NRT,306.4,21.2,D
13.92,105.483,317.6,3.1,1.7,2021-02-13,0655,A,29,6.0NRT,303.5,26.8,D
13.997,105.774,330.3,3.3,1.7,2021-02-13,0655,A,74,6.0NRT,302.5,114.6,D
13.81,104.109,325,2.4,1.5,2021-02-13,0655,A,64,6.0NRT,309.7,25.7,D
13.824,103.995,320.4,2.4,1.5,2021-02-13,0655,A,48,6.0NRT,306.6,21.4,D
13.947,104.795,320.3,2.8,1.6,2021-02-13,0655,A,34,6.0NRT,305.4,20.8,D
13.87,104.148,333.7,2.5,1.5,2021-02-13,0655,A,82,6.0NRT,311.6,63.8,D
13.949,104.79,320.1,2.8,1.6,2021-02-13,0655,A,37,6.0NRT,305.7,20.2,D
13.879,104.164,324.3,2.5,1.5,2021-02-13,0655,A,67,6.0NRT,310.3,23.6,D
13.877,104.142,331.1,2.5,1.5,2021-02-13,0655,A,79,6.0NRT,310.4,54.2,D
13.995,104.941,325.6,2.9,1.6,2021-02-13,0655,A,66,6.0NRT,305.6,53.7,D
13.794,102.887,326.8,2,1.4,2021-02-13,0655,A,67,6.0NRT,310.8,21.2,D
13.994,104.314,330.3,2.5,1.5,2021-02-13,0655,A,78,6.0NRT,308.8,52.8,D
13.974,104.153,330.3,2.5,1.5,2021-02-13,0655,A,65,6.0NRT,309,52.8,D
13.798,102.879,328.8,2,1.4,2021-02-13,0655,A,60,6.0NRT,311.4,25,D
13.972,104.168,324,2.5,1.5,2021-02-13,0655,A,32,6.0NRT,307.7,28.7,D
13.915,103.669,323.7,2.3,1.5,2021-02-13,0655,A,67,6.0NRT,309.2,23.1,D
14.001,104.306,332.2,2.5,1.5,2021-02-13,0655,A,80,6.0NRT,308.8,66,D
13.985,104.167,324.7,2.5,1.5,2021-02-13,0655,A,61,6.0NRT,307.4,35.1,D
13.983,104.144,328.2,2.5,1.5,2021-02-13,0655,A,73,6.0NRT,309.6,48.6,D
13.938,103.751,323.3,2.3,1.5,2021-02-13,0655,A,54,6.0NRT,309.2,23.6,D
13.95,103.199,328.9,2.1,1.4,2021-02-13,0655,A,76,6.0NRT,311.4,30.2,D
14.106,104.836,321.1,2.8,1.6,2021-02-13,0655,A,55,6.0NRT,307.7,28.5,D
14.281,105.755,327,3.3,1.7,2021-02-13,0655,A,75,6.0NRT,308,87.1,D
14.035,103.586,330.7,2.2,1.5,2021-02-13,0655,A,70,6.0NRT,313.5,37.4,D
14.04,103.523,333.9,2.2,1.4,2021-02-13,0655,A,82,6.0NRT,311.7,53.5,D
14.029,103.322,330.5,2.1,1.4,2021-02-13,0655,A,78,6.0NRT,312.1,34.3,D
14.177,104.448,327.3,2.6,1.6,2021-02-13,0655,A,75,6.0NRT,308.2,41.1,D
14.147,104.074,333,2.5,1.5,2021-02-13,0655,A,81,6.0NRT,313.6,58.5,D
14.12,103.854,340.8,2.4,1.5,2021-02-13,0655,A,82,6.0NRT,309.1,101.5,D
14.032,103.334,326.5,2.1,1.4,2021-02-13,0655,A,52,6.0NRT,311,18.4,D
14.17,104.442,326.8,2.6,1.6,2021-02-13,0655,A,75,6.0NRT,309,39.5,D
14.145,104.09,325.2,2.5,1.5,2021-02-13,0655,A,58,6.0NRT,310.1,24.7,D
14.142,104.067,328,2.5,1.5,2021-02-13,0655,A,76,6.0NRT,313.3,35.9,D
14.265,104.784,322.6,2.8,1.6,2021-02-13,0655,A,67,6.0NRT,307.7,25.2,D
14.262,104.758,324.6,2.8,1.6,2021-02-13,0655,A,72,6.0NRT,308.3,35.7,D
14.273,104.603,325.6,2.7,1.6,2021-02-13,0655,A,73,6.0NRT,308.6,37.3,D
14.25,104.287,328.1,2.6,1.5,2021-02-13,0655,A,76,6.0NRT,311.5,38.2,D
14.159,103.419,327.1,2.2,1.4,2021-02-13,0655,A,60,6.0NRT,312,24.4,D
14.262,104.6,327.6,2.7,1.6,2021-02-13,0655,A,78,6.0NRT,308.4,46.7,D
14.256,104.281,327.3,2.6,1.5,2021-02-13,0655,A,77,6.0NRT,310.7,35.5,D
14.144,103.295,322.5,2.1,1.4,2021-02-13,0655,A,41,6.0NRT,308.1,20.2,D
14.269,103.801,331.2,2.3,1.5,2021-02-13,0655,A,81,6.0NRT,309.2,51.8,D
14.266,103.794,324,2.3,1.5,2021-02-13,0655,A,59,6.0NRT,307.7,21.9,D
14.199,102.765,328.2,2,1.4,2021-02-13,0655,A,78,6.0NRT,302.6,53.9,D
14.197,102.748,328.1,1.9,1.4,2021-02-13,0655,A,78,6.0NRT,302.9,52.6,D
14.098,101.292,326.5,1.5,1.2,2021-02-13,0655,A,65,6.0NRT,310,15.5,D
13.965,99.063,321.8,1.1,1.1,2021-02-13,0655,A,18,6.0NRT,306.5,10,D
13.997,99.164,327,1.1,1.1,2021-02-13,0655,A,76,6.0NRT,311.2,10,D
13.947,98.447,320,1.1,1,2021-02-13,0655,A,62,6.0NRT,299,14.4,D
13.946,98.437,315.8,1.1,1,2021-02-13,0655,A,19,6.0NRT,300,9.9,D
14.223,100.343,319.3,1.3,1.1,2021-02-13,0655,A,61,6.0NRT,303.1,12.9,D
14.223,100.348,318,1.3,1.1,2021-02-13,0655,A,54,6.0NRT,303.1,11.4,D
14.083,99.187,325,1.1,1.1,2021-02-13,0655,A,61,6.0NRT,310.4,10.5,D
14.136,99.147,325,1.1,1.1,2021-02-13,0655,A,71,6.0NRT,309.8,10.8,D
14.042,98.207,325.6,1,1,2021-02-13,0655,A,41,6.0NRT,311.5,9.6,D
14.529,101.631,319.7,1.6,1.3,2021-02-13,0655,A,41,6.0NRT,302,14,D
14.207,99.069,325,1.1,1.1,2021-02-13,0655,A,68,6.0NRT,311.2,9.8,D
14.216,98.873,330.4,1.1,1,2021-02-13,0655,A,80,6.0NRT,303.6,23.1,D
14.249,99.055,334.4,1.1,1.1,2021-02-13,0655,A,84,6.0NRT,304.7,27.7,D
14.259,99.054,340.5,1.1,1.1,2021-02-13,0655,A,89,6.0NRT,305.7,39,D
14.268,99.052,335.2,1.1,1.1,2021-02-13,0655,A,75,6.0NRT,303,30.3,D
15.228,106.374,320.1,3.8,1.8,2021-02-13,0655,A,42,6.0NRT,300.3,75.5,D
14.334,99.005,319,1.1,1.1,2021-02-13,0655,A,30,6.0NRT,303,9.9,D
14.218,98.149,327.5,1,1,2021-02-13,0655,A,69,6.0NRT,310,14.7,D
14.217,98.14,325.9,1,1,2021-02-13,0655,A,64,6.0NRT,308.9,13.5,D
14.365,99.17,322.1,1.1,1.1,2021-02-13,0655,A,59,6.0NRT,306.4,12.1,D
15.224,106.444,321.6,3.9,1.8,2021-02-13,0655,A,54,6.0NRT,297.6,92.4,D
15.221,106.407,315.5,3.9,1.8,2021-02-13,0655,A,19,6.0NRT,300.6,50.8,D
14.33,98.223,317.9,1,1,2021-02-13,0655,A,37,6.0NRT,306.4,7.4,D
14.571,99.582,327.2,1.2,1.1,2021-02-13,0655,A,53,6.0NRT,308.9,16.2,D
14.512,99.143,323.6,1.1,1.1,2021-02-13,0655,A,58,6.0NRT,307,11.2,D
14.511,99.132,323.7,1.1,1.1,2021-02-13,0655,A,53,6.0NRT,308.1,11.6,D
14.57,99.477,322.8,1.2,1.1,2021-02-13,0655,A,43,6.0NRT,306.6,8.1,D
14.547,99.154,317.5,1.1,1.1,2021-02-13,0655,A,0,6.0NRT,303,6.2,D
14.576,99.224,322.8,1.2,1.1,2021-02-13,0655,A,47,6.0NRT,306.2,13.4,D
14.583,99.138,322,1.1,1.1,2021-02-13,0655,A,52,6.0NRT,306.9,9,D
14.581,98.786,350.4,1.1,1,2021-02-13,0655,A,95,6.0NRT,307.1,59.9,D
14.498,98.04,318.7,1,1,2021-02-13,0655,A,61,6.0NRT,307.6,8.1,D
14.628,98.779,332.5,1.1,1,2021-02-13,0655,A,78,6.0NRT,306.1,25.4,D
14.849,98.667,317.9,1.1,1,2021-02-13,0655,A,35,6.0NRT,304,7.9,D
14.848,98.657,319.4,1.1,1,2021-02-13,0655,A,52,6.0NRT,305.9,9.2,D
14.857,98.656,319.5,1.1,1,2021-02-13,0655,A,49,6.0NRT,306.3,8.8,D
15.535,103.853,324.2,2.5,1.5,2021-02-13,0655,A,69,6.0NRT,307.3,39.6,D
15.533,103.83,322.2,2.5,1.5,2021-02-13,0655,A,65,6.0NRT,306.8,30.2,D
14.961,99.145,324.4,1.2,1.1,2021-02-13,0655,A,62,6.0NRT,307.3,17,D
14.979,99.093,324.6,1.1,1.1,2021-02-13,0655,A,62,6.0NRT,308.9,17.4,D
15.471,102.41,322.8,1.9,1.4,2021-02-13,0655,A,58,6.0NRT,308.2,17.2,D
14.98,98.601,320.4,1.1,1,2021-02-13,0655,A,0,6.0NRT,305.5,8.9,D
15.474,102.404,324.9,1.9,1.4,2021-02-13,0655,A,65,6.0NRT,308.1,22.7,D
15.385,101.25,327.5,1.6,1.2,2021-02-13,0655,A,70,6.0NRT,309.8,16.1,D
15.423,101.114,325,1.5,1.2,2021-02-13,0655,A,61,6.0NRT,308.7,14.1,D
15.426,101.107,330.6,1.5,1.2,2021-02-13,0655,A,76,6.0NRT,308.7,27.6,D
15.438,100.674,330.1,1.4,1.2,2021-02-13,0655,A,76,6.0NRT,314.2,16.7,D
15.323,99.478,335.4,1.2,1.1,2021-02-13,0655,A,84,6.0NRT,304.6,33.5,D
15.322,99.467,330.2,1.2,1.1,2021-02-13,0655,A,79,6.0NRT,305.2,24.4,D
15.329,98.813,314.8,1.1,1.1,2021-02-13,0655,A,40,6.0NRT,301.6,8.4,D
15.226,97.845,322.2,1,1,2021-02-13,0655,A,66,6.0NRT,308.9,9.8,D
15.351,98.364,321.2,1.1,1,2021-02-13,0655,A,70,6.0NRT,307.5,10.8,D
15.423,98.286,322.5,1.1,1,2021-02-13,0655,A,53,6.0NRT,305.8,12.2,D
16.154,102.328,333.5,1.9,1.4,2021-02-13,0655,A,82,6.0NRT,304.2,59.3,D
16.172,101.523,320.6,1.7,1.3,2021-02-13,0655,A,60,6.0NRT,303.3,11.9,D
15.835,98.881,327.8,1.1,1.1,2021-02-13,0655,A,59,6.0NRT,310.4,17.7,D
16.723,106.263,316.9,3.9,1.8,2021-02-13,0655,A,59,6.0NRT,297.1,75,D
16.221,100.705,331.3,1.5,1.2,2021-02-13,0655,A,81,6.0NRT,309.5,25.6,D
15.846,97.748,324.3,1,1,2021-02-13,0655,A,75,6.0NRT,305.3,13.4,D
16.23,100.512,327.4,1.4,1.2,2021-02-13,0655,A,76,6.0NRT,308.8,16.4,D
16.228,100.499,328,1.4,1.2,2021-02-13,0655,A,77,6.0NRT,309.6,18,D
16.291,100.524,325.7,1.4,1.2,2021-02-13,0655,A,74,6.0NRT,308.7,14.3,D
16.382,100.616,324.8,1.5,1.2,2021-02-13,0655,A,66,6.0NRT,307.3,16.9,D
16.254,99.017,329.8,1.2,1.1,2021-02-13,0655,A,69,6.0NRT,305.3,29.7,D
16.237,98.89,328.2,1.2,1.1,2021-02-13,0655,A,52,6.0NRT,313.7,19.3,D
16.264,99.016,317.8,1.2,1.1,2021-02-13,0655,A,49,6.0NRT,299.2,13.4,D
16.248,98.899,331.8,1.2,1.1,2021-02-13,0655,A,41,6.0NRT,305.4,26,D
16.247,98.888,351.1,1.2,1.1,2021-02-13,0655,A,95,6.0NRT,311.2,65.8,D
16.303,98.693,328.2,1.1,1.1,2021-02-13,0655,A,49,6.0NRT,314.5,12.9,D
-41.883,-71.067,352.8,1.7,1.3,2021-02-13,0615,A,100,6.0NRT,288.7,158.1,N
-41.885,-71.046,324.8,1.7,1.3,2021-02-13,0615,A,100,6.0NRT,286.3,55.2,N
-41.893,-71.09,300.1,1.7,1.3,2021-02-13,0615,A,16,6.0NRT,284.6,12.9,N
-41.895,-71.068,409.3,1.7,1.3,2021-02-13,0615,A,100,6.0NRT,299.8,708.6,N
-41.896,-71.047,362.8,1.7,1.3,2021-02-13,0615,A,100,6.0NRT,291.8,216.4,N
30.033,116.713,306.7,1,1,2021-02-13,0525,A,0,6.0NRT,292.6,6.7,D
30.031,116.703,305.5,1,1,2021-02-13,0525,A,0,6.0NRT,292.1,5.8,D
30.165,116.312,309.4,1,1,2021-02-13,0525,A,64,6.0NRT,292.9,7.3,D
29.92,114.351,307.4,1.3,1.1,2021-02-13,0525,A,51,6.0NRT,294.5,6.8,D
31.22,118.148,302.8,1,1,2021-02-13,0525,A,47,6.0NRT,290.7,2.5,D
30.742,114.578,304.8,1.2,1.1,2021-02-13,0525,A,45,6.0NRT,290.9,4.6,D
31.501,118.389,304.9,1,1,2021-02-13,0525,A,38,6.0NRT,289.9,4.3,D
30.9,114.361,305,1.2,1.1,2021-02-13,0525,A,58,6.0NRT,293,5,D
31.718,117.693,326.1,1,1,2021-02-13,0525,A,83,6.0NRT,294,21.4,D
31.716,117.683,317.4,1,1,2021-02-13,0525,A,76,6.0NRT,294,12.6,D
31.463,115.798,302.9,1.1,1,2021-02-13,0525,A,36,6.0NRT,290.9,4,D
31.454,115.743,301.6,1.1,1,2021-02-13,0525,A,31,6.0NRT,290,3.2,D
31.227,113.573,313.8,1.3,1.1,2021-02-13,0525,A,73,6.0NRT,293.2,15.3,D
31.715,116.062,303.3,1,1,2021-02-13,0525,A,38,6.0NRT,291.1,3.5,D
31.924,117.334,310.3,1,1,2021-02-13,0525,A,65,6.0NRT,295.3,5,D
31.933,117.332,308.7,1,1,2021-02-13,0525,A,43,6.0NRT,294.6,3.6,D
31.446,114.237,315.7,1.2,1.1,2021-02-13,0525,A,75,6.0NRT,292.9,16.1,D
31.435,114,303.6,1.3,1.1,2021-02-13,0525,A,54,6.0NRT,292.3,3.9,D
31.392,113.57,303.4,1.3,1.1,2021-02-13,0525,A,54,6.0NRT,292.1,5.2,D
31.784,115.907,306.3,1,1,2021-02-13,0525,A,36,6.0NRT,292.1,4.6,D
31.782,115.896,314,1,1,2021-02-13,0525,A,73,6.0NRT,291.5,10.6,D
31.791,115.894,308.3,1,1,2021-02-13,0525,A,39,6.0NRT,291.9,6,D
31.97,116.952,304.6,1,1,2021-02-13,0525,A,29,6.0NRT,290.9,3.2,D
32.124,117.508,305.5,1,1,2021-02-13,0525,A,51,6.0NRT,292.5,3.7,D
32.122,117.497,309.1,1,1,2021-02-13,0525,A,63,6.0NRT,294,6.1,D
32.213,117.619,308.2,1,1,2021-02-13,0525,A,60,6.0NRT,295.4,4.8,D
31.754,113.514,307.2,1.3,1.1,2021-02-13,0525,A,39,6.0NRT,294.4,6.2,D
32.797,118.869,303.9,1.1,1,2021-02-13,0525,A,27,6.0NRT,285.6,4.3,D
32.927,117.788,334.2,1,1,2021-02-13,0525,A,77,6.0NRT,296,31.5,D
32.585,113.432,307.6,1.3,1.1,2021-02-13,0525,A,63,6.0NRT,289.4,8.7,D
34.998,119.094,308.9,1.1,1.1,2021-02-13,0525,A,51,6.0NRT,289.8,8.5,D
35.006,119.08,306.6,1.1,1.1,2021-02-13,0525,A,39,6.0NRT,289.7,5.8,D
37.384,119.986,300.8,1.3,1.1,2021-02-13,0525,A,41,6.0NRT,272.5,10,D
39.253,110.168,301.1,1.4,1.2,2021-02-13,0525,A,23,6.0NRT,283.7,6.8,D
40.546,111.692,302.8,1.2,1.1,2021-02-13,0525,A,53,6.0NRT,287.4,5,D
40.408,110.901,302.8,1.3,1.1,2021-02-13,0525,A,37,6.0NRT,285,5.9,D
40.405,110.886,303.7,1.3,1.1,2021-02-13,0525,A,41,6.0NRT,285.6,6.3,D
40.407,110.894,308.2,1.3,1.1,2021-02-13,0525,A,65,6.0NRT,285.8,10.7,D
40.484,110.523,304.4,1.3,1.1,2021-02-13,0525,A,59,6.0NRT,288.7,7.9,D
40.716,111.712,305.5,1.2,1.1,2021-02-13,0525,A,62,6.0NRT,290.3,7.2,D
40.611,109.753,308.7,1.4,1.2,2021-02-13,0525,A,67,6.0NRT,288.2,12.2,D
48.236,57.349,301.5,1.2,1.1,2021-02-13,0700,T,0,6.0NRT,266.7,11,D
39.796,65.152,305.1,1.9,1.3,2021-02-13,0700,T,53,6.0NRT,292.3,9.7,D
37.308,69.009,304.2,3.7,1.8,2021-02-13,0705,T,51,6.0NRT,290.4,26.8,D
37.316,69.006,302.8,3.7,1.8,2021-02-13,0705,T,37,6.0NRT,290.4,22.2,D
38.16,64.768,315,1.9,1.4,2021-02-13,0705,T,52,6.0NRT,291.8,30.2,D
37.755,64.722,311.9,2,1.4,2021-02-13,0705,T,59,6.0NRT,291.2,22.2,D
39.104,56.526,321.2,1,1,2021-02-13,0705,T,79,6.0NRT,292.7,17.8,D
37.756,63.491,326.7,1.7,1.3,2021-02-13,0705,T,81,6.0NRT,294.3,44.1,D
37.758,62.167,309.6,1.4,1.2,2021-02-13,0705,T,50,6.0NRT,295.5,10.2,D
37.664,60.753,306.8,1.2,1.1,2021-02-13,0705,T,41,6.0NRT,294.8,5.5,D
37.83,59.172,305.7,1.1,1,2021-02-13,0705,T,46,6.0NRT,293.4,4.7,D
37.436,60.932,320.7,1.2,1.1,2021-02-13,0705,T,76,6.0NRT,295.6,21.1,D
37.433,60.946,317.1,1.2,1.1,2021-02-13,0705,T,72,6.0NRT,295.8,16.4,D
37.168,60.983,308.7,1.3,1.1,2021-02-13,0705,T,45,6.0NRT,296,7,D
37.171,60.683,309.7,1.2,1.1,2021-02-13,0705,T,53,6.0NRT,296.3,8.3,D
37.063,60.704,309.7,1.2,1.1,2021-02-13,0705,T,52,6.0NRT,294.3,7.8,D
32.244,51.426,324.3,1.4,1.2,2021-02-13,0705,T,81,6.0NRT,297.4,29.1,D
32.242,51.44,316.9,1.4,1.2,2021-02-13,0705,T,74,6.0NRT,296,17.4,D
32.355,47.711,308,2.4,1.5,2021-02-13,0705,T,63,6.0NRT,296.6,16.6,D
32.124,47.403,309,2.5,1.5,2021-02-13,0705,T,64,6.0NRT,294.8,23,D
32.11,47.56,307,2.4,1.5,2021-02-13,0705,T,60,6.0NRT,296.8,17.5,D
31.298,49.122,312.7,1.9,1.3,2021-02-13,0705,T,70,6.0NRT,295.5,22.1,D
31.274,48.122,311.9,2.2,1.4,2021-02-13,0705,T,69,6.0NRT,298,21.1,D
31.001,48.124,314.4,2.2,1.4,2021-02-13,0705,T,72,6.0NRT,298.8,28.2,D
30.999,48.147,325.4,2.2,1.4,2021-02-13,0705,T,83,6.0NRT,297.7,61.6,D
31,48.14,329,2.2,1.4,2021-02-13,0705,T,85,6.0NRT,298.5,74,D
30.985,48.023,310.2,2.2,1.4,2021-02-13,0705,T,66,6.0NRT,298.9,15.5,D
31.022,47.289,334.5,2.5,1.5,2021-02-13,0705,T,88,6.0NRT,298.2,117,D
30.933,48.017,309.5,2.2,1.4,2021-02-13,0705,T,52,6.0NRT,299,14.5,D
30.878,47.338,314.7,2.4,1.5,2021-02-13,0705,T,60,6.0NRT,298.8,31,D
30.755,48.278,318.3,2.1,1.4,2021-02-13,0705,T,76,6.0NRT,300.3,31,D
30.745,47.669,309.2,2.3,1.5,2021-02-13,0705,T,58,6.0NRT,296.8,17.1,D
30.684,47.331,310.3,2.4,1.5,2021-02-13,0705,T,65,6.0NRT,297.8,20.8,D
30.351,50.277,309.7,1.5,1.2,2021-02-13,0705,T,63,6.0NRT,297.7,11,D
30.303,50.725,308.7,1.4,1.2,2021-02-13,0705,T,62,6.0NRT,296.2,7.8,D
30.301,50.74,308.3,1.4,1.2,2021-02-13,0705,T,61,6.0NRT,295.6,7.6,D
30.609,47.317,319,2.4,1.5,2021-02-13,0705,T,76,6.0NRT,297.6,43.5,D
30.607,47.342,319.4,2.4,1.5,2021-02-13,0705,T,77,6.0NRT,297.6,45.3,D
30.568,47.312,322.1,2.4,1.5,2021-02-13,0705,T,79,6.0NRT,297.6,53.4,D
30.566,47.338,317.5,2.4,1.5,2021-02-13,0705,T,74,6.0NRT,297.1,37.4,D
30.53,47.608,322.8,2.3,1.5,2021-02-13,0705,T,80,6.0NRT,298.3,54.2,D
30.491,47.323,316.4,2.4,1.5,2021-02-13,0705,T,73,6.0NRT,296.5,34.3,D
30.279,47.363,312,2.4,1.5,2021-02-13,0705,T,65,6.0NRT,296.3,20.3,D
30.213,47.4,314.1,2.4,1.5,2021-02-13,0705,T,69,6.0NRT,296.8,26,D
30.17,47.421,313.1,2.4,1.5,2021-02-13,0705,T,67,6.0NRT,296.6,23.3,D
30.162,47.413,311.5,2.4,1.5,2021-02-13,0705,T,64,6.0NRT,296.2,17.8,D
27.158,56.101,318.1,1.1,1,2021-02-13,0705,T,59,6.0NRT,301.6,8.4,D
24.466,56.622,331.7,1.2,1.1,2021-02-13,0705,T,76,6.0NRT,305,26.1,D
24.464,56.634,326.6,1.2,1.1,2021-02-13,0705,T,56,6.0NRT,304.8,18.4,D
8.116,40.661,320.1,3.8,1.8,2021-02-13,0710,T,56,6.0NRT,300.9,45.9,D
8.125,40.655,318.8,3.8,1.8,2021-02-13,0710,T,51,6.0NRT,301.1,37.2,D
7.939,40.897,318.8,3.6,1.8,2021-02-13,0710,T,48,6.0NRT,300.9,41.9,D
7.947,40.888,318.1,3.6,1.8,2021-02-13,0710,T,40,6.0NRT,300.3,36.8,D
17.898,-92.493,301.3,1.4,1.2,2021-02-13,0740,A,17,6.0NRT,287.2,9.1,N
16.203,-92.346,309.3,1.3,1.1,2021-02-13,0740,A,77,6.0NRT,288.5,15.8,N
